ID;Date;Video Name check in;Video link;Video check:in check;Video Name check out;Video link.1;Video check:out check;Check:in;Check:out;Duration;Flight event;Way out;No. Videos;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Classification class;Classification class refined;Parent folder 1;Parent folder 2;Parent folder 3;Parent folder 4;Parent folder 5;Parent folder 6;Key
393;2021-08-11;2021-08-11_12-08-54;video;ok;2021-08-11_12-08-54;video;ok;2021-08-11 12:08:54;2021-08-11 12:09:13;0 days 00:00:19;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
394;2021-08-11;2021-08-11_12-43-18;video;ok;2021-08-11_12-43-18;video;ok;2021-08-11 12:43:18;2021-08-11 12:43:32;0 days 00:00:14;no;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;Sarcophaga;#N/C;flesh_fly;flesh_fly;nan;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Oestroidea.Sarcophagidae.Sarcophaginae.Sarcophaga.#N/C
395;2021-08-11;2021-08-11_14-08-50;video;ok;2021-08-11_14-08-50;video;ok;2021-08-11 14:08:50;2021-08-11 14:09:04;0 days 00:00:14;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
396;2021-08-11;2021-08-11_14-42-26;video;ok;2021-08-11_14-42-26;video;ok;2021-08-11 14:42:26;2021-08-11 14:42:30;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
397;2021-08-11;2021-08-11_14-55-22;video;ok;2021-08-11_14-55-22;video;ok;2021-08-11 14:55:22;2021-08-11 14:55:27;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
398;2021-08-16;2021-08-16_12-13-31;video;ok;2021-08-16_12-13-31;video;ok;2021-08-16 12:13:31;2021-08-16 12:23:28;0 days 00:09:57;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;Sphaerophoria;scripta;hoverfly;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Syrphoidea.Syrphidae.Syrphinae.Sphaerophoria.scripta
399;2021-08-16;2021-08-16_12-59-02;video;ok;2021-08-16_12-59-02;video;ok;2021-08-16 12:59:02;2021-08-16 12:59:43;0 days 00:00:41;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;Tolmerus;#N/C;robber_fly;robber_fly;nan;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Asiloidea.Asilidae.Asilinae.Tolmerus.#N/C
400;2021-08-18;2021-08-18_18-28-56;video;ok;2021-08-18_18-28-56;video;ok;2021-08-18 18:28:56;2021-08-18 18:29:35;0 days 00:00:39;yes;exit;1 video;yes;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Lepidoptera;Lepidoptera;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;Insecta.Lepidoptera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
401;2021-08-18;2021-08-18_19-23-29;video;ok;2021-08-18_19-23-29;video;ok;2021-08-18 19:23:29;2021-08-18 19:23:33;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
402;2021-08-18;2021-08-18_19-27-43;video;ok;2021-08-18_19-27-43;video;ok;2021-08-18 19:27:43;2021-08-18 19:27:47;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
403;2021-08-18;2021-08-18_19-57-50;video;ok;2021-08-18_19-57-50;video;ok;2021-08-18 19:57:50;2021-08-18 19:58:28;0 days 00:00:38;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Ephydroidea;Drosophilidae;Drosophilinae;Chymomyza;#N/C;fruit_fly;fruit_fly;nan;Ephydroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Ephydroidea.Drosophilidae.Drosophilinae.Chymomyza.#N/C
404;2021-08-18;2021-08-18_20-31-31;video;ok;2021-08-18_20-31-31;video;ok;2021-08-18 20:31:31;2021-08-18 20:31:35;0 days 00:00:04;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
405;2021-08-18;2021-08-18_20-54-08;video;ok;2021-08-18_20-54-20;video;ok;2021-08-18 20:54:08;2021-08-18 20:54:29;0 days 00:00:21;yes;exit;2 videos;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;#N/C;#N/C;#N/C;#N/C;Ichneumonoidea;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.#N/C.#N/C.#N/C.#N/C
406;2021-08-18;2021-08-18_20-58-58;video;ok;2021-08-18_20-58-58;video;ok;2021-08-18 20:58:58;2021-08-18 20:59:10;0 days 00:00:12;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
407;2021-08-18;2021-08-18_20-59-23;video;ok;2021-08-18_20-59-23;video;ok;2021-08-18 20:59:23;2021-08-18 20:59:28;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
408;2021-08-18;2021-08-18_21-19-27;video;ok;2021-08-18_21-19-27;video;ok;2021-08-18 21:19:27;2021-08-18 21:19:32;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Lepidoptera;Lepidoptera;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;Insecta.Lepidoptera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
409;2021-08-18;2021-08-18_22-34-52;video;ok;2021-08-18_22-34-52;video;ok;2021-08-18 22:34:52;2021-08-18 22:35:05;0 days 00:00:13;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Geometroidea;Geometridae;Larentiinae;Camptogramma;bilineata;moth;moth;nan;nan;Heterocera;Glossata;Lepidoptera;Insecta;Insecta.Lepidoptera.Glossata.Heterocera.Geometroidea.Geometridae.Larentiinae.Camptogramma.bilineata
410;2021-08-19;2021-08-19_15-49-46;video;ok;2021-08-19_15-52-41;video;ok;2021-08-19 15:49:46;2021-08-19 15:52:50;0 days 00:03:04;?;?;2 videos;yes;Insecta;Diptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Diptera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
411;2021-08-19;2021-08-19_19-40-22;video;ok;2021-08-19_19-40-22;video;ok;2021-08-19 19:40:22;2021-08-19 19:40:27;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;Sciaroidea;fungus_gnat;nan;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Bibionomorpha.Sciaroidea.Mycetophilidae.#N/C.#N/C.#N/C
412;2021-08-19;2021-08-19_19-42-36;video;ok;2021-08-19_19-42-57;video;ok;2021-08-19 19:42:36;2021-08-19 19:43:00;0 days 00:00:24;yes;exit;2 videos;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
413;2021-08-19;2021-08-19_20-09-08;video;ok;2021-08-19_20-09-08;video;ok;2021-08-19 20:09:08;2021-08-19 20:09:18;0 days 00:00:10;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Gelechioidea;#N/C;#N/C;#N/C;#N/C;Gelechioidea;moth;nan;nan;Heterocera;Glossata;Lepidoptera;Insecta;Insecta.Lepidoptera.Glossata.Heterocera.Gelechioidea.#N/C.#N/C.#N/C.#N/C
414;2021-08-19;2021-08-19_20-43-51;video;ok;2021-08-19_20-43-51;video;ok;2021-08-19 20:43:51;2021-08-19 20:56:56;0 days 00:13:05;?;?;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Ephydroidea;Drosophilidae;Drosophilinae;Drosophila;#N/C;fruit_fly;fruit_fly;nan;Ephydroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Ephydroidea.Drosophilidae.Drosophilinae.Drosophila.#N/C
415;2021-08-19;2021-08-19_22-30-09;video;ok;2021-08-19_22-30-09;video;ok;2021-08-19 22:30:09;2021-08-19 22:30:32;0 days 00:00:23;yes;entrance;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Noctuoidea;Noctuidae;Plusiinae;Autographa;gamma;moth;moth;nan;nan;Heterocera;Glossata;Lepidoptera;Insecta;Insecta.Lepidoptera.Glossata.Heterocera.Noctuoidea.Noctuidae.Plusiinae.Autographa.gamma
416;2021-08-19;2021-08-19_23-24-56;video;ok;2021-08-19_23-24-56;video;ok;2021-08-19 23:24:56;2021-08-19 23:25:06;0 days 00:00:10;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;Braconidae;Macrocentrinae;#N/C;#N/C;Ichneumonoidea;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.Braconidae.Macrocentrinae.#N/C.#N/C
417;2021-08-20;2021-08-20_02-48-01;video;ok;2021-08-20_02-48-01;video;ok;2021-08-20 02:48:01;2021-08-20 02:48:04;0 days 00:00:03;yes;exit;1 video;no;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Lepidoptera;Lepidoptera;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;Insecta.Lepidoptera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
418;2021-08-20;2021-08-20_03-23-07;video;ok;2021-08-20_03-23-07;video;ok;2021-08-20 03:23:07;2021-08-20 03:23:14;0 days 00:00:07;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Noctuoidea;Noctuidae;Noctuinae;Xestia;xanthographa;moth;moth;nan;nan;Heterocera;Glossata;Lepidoptera;Insecta;Insecta.Lepidoptera.Glossata.Heterocera.Noctuoidea.Noctuidae.Noctuinae.Xestia.xanthographa
419;2021-08-20;2021-08-20_13-57-47;video;ok;2021-08-20_13-57-47;video;ok;2021-08-20 13:57:47;2021-08-20 13:57:52;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Tachinidae;Phasiinae;Ectophasia;#N/C;flesh_fly;flesh_fly;nan;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Oestroidea.Tachinidae.Phasiinae.Ectophasia.#N/C
420;2021-08-20;2021-08-20_17-26-19;video;ok;2021-08-20_17-26-19;video;ok;2021-08-20 17:26:19;2021-08-20 17:26:34;0 days 00:00:15;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
421;2021-08-20;2021-08-20_17-30-59;video;ok;2021-08-20_17-30-59;video;ok;2021-08-20 17:30:59;2021-08-20 17:31:08;0 days 00:00:09;no;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;Sciaroidea;fungus_gnat;nan;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Bibionomorpha.Sciaroidea.Mycetophilidae.#N/C.#N/C.#N/C
422;2021-08-20;2021-08-20_17-34-15;video;ok;2021-08-20_17-34-15;video;ok;2021-08-20 17:34:15;2021-08-20 17:34:32;0 days 00:00:17;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;Coenosiinae;Coenosia;#N/C;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.Coenosiinae.Coenosia.#N/C
423;2021-08-20;2021-08-20_18-18-00;video;ok;2021-08-20_18-18-00;video;ok;2021-08-20 18:18:00;2021-08-20 18:18:18;0 days 00:00:18;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
424;2021-08-20;2021-08-20_19-09-14;video;ok;2021-08-20_19-09-14;video;ok;2021-08-20 19:09:14;2021-08-20 19:09:40;0 days 00:00:26;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
425;2021-08-20;2021-08-20_19-20-24;video;ok;2021-08-20_19-20-24;video;ok;2021-08-20 19:20:24;2021-08-20 19:20:37;0 days 00:00:13;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
426;2021-08-20;2021-08-20_19-49-06;video;ok;2021-08-20_19-49-06;video;ok;2021-08-20 19:49:06;2021-08-20 19:50:46;0 days 00:01:40;?;?;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Ephydroidea;Drosophilidae;Drosophilinae;Drosophila;#N/C;fruit_fly;fruit_fly;nan;Ephydroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Ephydroidea.Drosophilidae.Drosophilinae.Drosophila.#N/C
427;2021-08-20;2021-08-20_20-21-01;video;ok;2021-08-20_20-21-01;video;ok;2021-08-20 20:21:01;2021-08-20 20:21:23;0 days 00:00:22;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Gelechioidea;#N/C;#N/C;#N/C;#N/C;Gelechioidea;moth;nan;nan;Heterocera;Glossata;Lepidoptera;Insecta;Insecta.Lepidoptera.Glossata.Heterocera.Gelechioidea.#N/C.#N/C.#N/C.#N/C
428;2021-08-20;2021-08-20_20-22-48;video;ok;2021-08-20_20-22-48;video;ok;2021-08-20 20:22:48;2021-08-20 20:22:57;0 days 00:00:09;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Pipunculidae;#N/C;#N/C;#N/C;hoverfly;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta;#N/C;#N/C;Insecta.Diptera.Brachycera.Muscomorpha.Syrphoidea.Pipunculidae.#N/C.#N/C.#N/C
429;2021-08-20;2021-08-20_20-28-50;video;ok;2021-08-20_20-28-50;video;ok;2021-08-20 20:28:50;2021-08-20 20:29:25;0 days 00:00:35;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
430;2021-08-20;2021-08-20_20-29-41;video;ok;2021-08-20_20-29-41;video;ok;2021-08-20 20:29:41;2021-08-20 20:32:23;0 days 00:02:42;?;?;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
431;2021-08-20;2021-08-20_20-29-41;video;ok;2021-08-20_20-29-41;video;ok;2021-08-20 20:30:14;2021-08-20 20:32:23;0 days 00:02:09;no;entrance;1 video;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
