ID;General-ID;Device;Date;Video Name check in;Video Name check out;Check:in;Check:out;Duration;Way in;Flight event;Way out;Image Database  ID;Image Database location;No. Videos;iNat Main suggestion;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Leaf_reclass;Family_reclass;Superfamily_reclass;Infraorder_reclass;Suborder_reclass;Order_reclass;Class_reclass
273;FAIR-D4_273;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_10-56-15;FAIR-D4_2023-08-30_11-05-10;2023-08-30 10:56:15;2023-08-30 11:05:38;00:09:23;?;no;?;273;FAIR-D4/273;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
274;FAIR-D4_274;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_11-38-20;FAIR-D4_2023-08-30_11-39-51;2023-08-30 11:38:20;2023-08-30 11:40:32;00:02:12;?;no;?;274;FAIR-D4/274;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
275;FAIR-D4_275;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_11-45-58;FAIR-D4_2023-08-30_11-45-58;2023-08-30 11:45:58;2023-08-30 11:46:09;00:00:11;entrance;no;exit;275;FAIR-D4/275;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;#N/C;#N/C;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
276;FAIR-D4_276;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_11-49-15;FAIR-D4_2023-08-30_11-54-02;2023-08-30 11:49:15;2023-08-30 11:54:07;00:04:52;?;no;?;276;FAIR-D4/276;4 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
277;FAIR-D4_277;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_11-50-32;FAIR-D4_2023-08-30_11-50-32;2023-08-30 11:50:32;2023-08-30 11:51:14;00:00:42;?;no;?;277;FAIR-D4/277;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
278;FAIR-D4_278;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_13-47-43;FAIR-D4_2023-08-30_13-49-23;2023-08-30 13:47:43;2023-08-30 13:49:33;00:01:50;entrance;no;entrance;278;FAIR-D4/278;2 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
279;FAIR-D4_279;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_14-07-33;FAIR-D4_2023-08-30_14-07-33;2023-08-30 14:07:33;2023-08-30 14:07:42;00:00:09;?;no;?;279;FAIR-D4/279;1 video;no;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
280;FAIR-D4_280;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_15-00-16;FAIR-D4_2023-08-30_15-00-16;2023-08-30 15:00:16;2023-08-30 15:00:54;00:00:38;exit;yes;?;280;FAIR-D4/280;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
281;FAIR-D4_281;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_15-19-05;FAIR-D4_2023-08-30_15-22-49;2023-08-30 15:19:05;2023-08-30 15:23:00;00:03:55;?;no;?;281;FAIR-D4/281;2 videos;yes;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta
282;FAIR-D4_282;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_15-39-30;FAIR-D4_2023-08-30_15-39-30;2023-08-30 15:39:30;2023-08-30 15:39:58;00:00:28;entrance;no;?;282;FAIR-D4/282;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
283;FAIR-D4_283;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_15-39-30;FAIR-D4_2023-08-30_15-39-30;2023-08-30 15:40:00;2023-08-30 15:40:02;00:00:02;entrance;yes;exit;283;FAIR-D4/283;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;#N/C;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
284;FAIR-D4_284;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_15-52-13;FAIR-D4_2023-08-30_15-52-13;2023-08-30 15:52:13;2023-08-30 15:52:26;00:00:13;entrance;no;exit;284;FAIR-D4/284;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
285;FAIR-D4_285;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_15-52-13;FAIR-D4_2023-08-30_15-52-13;2023-08-30 15:52:27;2023-08-30 15:52:37;00:00:10;entrance;yes;exit;285;FAIR-D4/285;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
286;FAIR-D4_286;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_16-18-08;FAIR-D4_2023-08-30_16-18-54;2023-08-30 16:18:08;2023-08-30 16:19:32;00:01:24;?;no;?;286;FAIR-D4/286;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
287;FAIR-D4_287;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_16-52-49;FAIR-D4_2023-08-30_16-56-25;2023-08-30 16:52:49;2023-08-30 16:56:35;00:03:46;entrance;yes;exit;287;FAIR-D4/287;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Tachinidae;Tachininae;Tachina;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
288;FAIR-D4_288;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_16-59-41;FAIR-D4_2023-08-30_16-59-41;2023-08-30 16:59:41;2023-08-30 16:59:52;00:00:11;entrance;yes;exit;288;FAIR-D4/288;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Calliphoridae;#N/C;#N/C;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
289;FAIR-D4_289;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_17-09-14;FAIR-D4_2023-08-30_17-09-14;2023-08-30 17:09:14;2023-08-30 17:09:25;00:00:11;entrance;yes;exit;289;FAIR-D4/289;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;#N/C;#N/C;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
290;FAIR-D4_290;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_17-55-55;FAIR-D4_2023-08-30_17-55-55;2023-08-30 17:55:55;2023-08-30 17:56:00;00:00:05;entrance;yes;exit;290;FAIR-D4/290;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
291;FAIR-D4_291;FAIR-D4;2023-08-30;FAIR-D4_2023-08-30_18-08-17;FAIR-D4_2023-08-30_18-08-17;2023-08-30 18:08:17;2023-08-30 18:09:11;00:00:54;?;yes;exit;291;FAIR-D4/291;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
292;FAIR-D4_292;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_08-58-27;FAIR-D4_2023-08-31_09-04-08;2023-08-31 08:58:27;2023-08-31 09:04:25;00:05:58;?  ;no;?;292;FAIR-D4/292;2 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
293;FAIR-D4_293;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_10-04-00;FAIR-D4_2023-08-31_10-04-00;2023-08-31 10:04:38;2023-08-31 10:04:47;00:00:09;entrance;yes;exit;293;FAIR-D4/293;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
294;FAIR-D4_294;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_10-31-51;FAIR-D4_2023-08-31_10-41-46;2023-08-31 10:31:51;2023-08-31 10:42:13;00:10:22;?;no;exit;294;FAIR-D4/294;5 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
295;FAIR-D4_295;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_10-44-07;FAIR-D4_2023-08-31_11-03-31;2023-08-31 10:44:07;2023-08-31 11:04:09;00:20:02;entrance;no;exit;295;FAIR-D4/295;3 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
296;FAIR-D4_296;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_11-19-03;FAIR-D4_2023-08-31_11-19-03;2023-08-31 11:19:03;2023-08-31 11:19:56;00:00:53;?;no;?;296;FAIR-D4/296;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
297;FAIR-D4_297;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_11-52-00;FAIR-D4_2023-08-31_11-52-00;2023-08-31 11:52:00;2023-08-31 11:52:10;00:00:10;entrance;yes;exit;297;FAIR-D4/297;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;#N/C;#N/C;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
298;FAIR-D4_298;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_11-58-18;FAIR-D4_2023-08-31_11-58-18;2023-08-31 11:58:18;2023-08-31 12:00:05;00:01:47;?;no;entrance;298;FAIR-D4/298;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
299;FAIR-D4_299;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_12-13-32;FAIR-D4_2023-08-31_12-13-32;2023-08-31 12:13:32;2023-08-31 12:13:58;00:00:26;?;yes;exit;299;FAIR-D4/299;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
300;FAIR-D4_300;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_12-22-48;FAIR-D4_2023-08-31_12-26-46;2023-08-31 12:22:48;2023-08-31 12:26:59;00:04:11;entrance;no;exit;300;FAIR-D4/300;3 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
301;FAIR-D4_301;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_12-25-31;FAIR-D4_2023-08-31_12-26-46;2023-08-31 12:25:31;2023-08-31 12:26:55;00:01:24;?;no;?;301;FAIR-D4/301;2 videos;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Carnoidea;Chloropidae;Chloropinae;Thaumatomyia;#N/C;;;;Muscomorpha;Brachycera;Diptera;Insecta
302;FAIR-D4_302;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_12-30-02;FAIR-D4_2023-08-31_12-30-02;2023-08-31 12:30:02;2023-08-31 12:30:31;00:00:29;?;no;?;302;FAIR-D4/302;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
303;FAIR-D4_303;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_13-00-55;FAIR-D4_2023-08-31_13-04-19;2023-08-31 13:00:55;2023-08-31 13:04:37;00:03:42;?;no;?;303;FAIR-D4/303;4 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
304;FAIR-D4_304;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_14-23-24;FAIR-D4_2023-08-31_14-23-24;2023-08-31 14:23:24;2023-08-31 14:23:44;00:00:20;entrance;yes;exit;304;FAIR-D4/304;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
305;FAIR-D4_305;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_15-18-00;FAIR-D4_2023-08-31_15-18-00;2023-08-31 15:18:00;2023-08-31 15:18:51;00:00:51;?;no;?;305;FAIR-D4/305;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
306;FAIR-D4_306;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_16-17-16;FAIR-D4_2023-08-31_16-17-16;2023-08-31 16:17:16;2023-08-31 16:17:45;00:00:29;entrance;yes;exit;306;FAIR-D4/306;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
307;FAIR-D4_307;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_16-31-50;FAIR-D4_2023-08-31_16-31-50;2023-08-31 16:31:50;2023-08-31 16:32:05;00:00:15;?;no;exit;307;FAIR-D4/307;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
308;FAIR-D4_308;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_16-48-18;FAIR-D4_2023-08-31_17-15-49;2023-08-31 16:48:18;2023-08-31 17:16:03;00:27:45;entrance;no;?;308;FAIR-D4/308;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
309;FAIR-D4_309;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_17-25-37;FAIR-D4_2023-08-31_17-25-37;2023-08-31 17:25:37;2023-08-31 17:26:06;00:00:29;?;yes;exit;309;FAIR-D4/309;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
310;FAIR-D4_310;FAIR-D4;2023-08-31;FAIR-D4_2023-08-31_18-27-50;FAIR-D4_2023-08-31_18-27-50;2023-08-31 18:27:50;2023-08-31 18:28:00;00:00:10;entrance;yes;exit;310;FAIR-D4/310;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
311;FAIR-D4_311;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_08-00-39;FAIR-D4_2023-09-01_08-00-39;2023-09-01 08:00:39;2023-09-01 08:00:53;00:00:14;entrance;yes;exit;311;FAIR-D4/311;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
312;FAIR-D4_312;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_08-04-49;FAIR-D4_2023-09-01_08-04-49;2023-09-01 08:04:49;2023-09-01 08:05:04;00:00:15;?;yes;exit;312;FAIR-D4/312;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
313;FAIR-D4_313;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_09-12-25;FAIR-D4_2023-09-01_09-12-25;2023-09-01 09:12:25;2023-09-01 09:13:12;00:00:47;?;yes;exit;313;FAIR-D4/313;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
314;FAIR-D4_314;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_09-50-49;FAIR-D4_2023-09-01_09-50-49;2023-09-01 09:50:49;2023-09-01 09:51:38;00:00:49;?;yes;exit;314;FAIR-D4/314;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
315;FAIR-D4_315;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_10-11-49;FAIR-D4_2023-09-01_10-12-50;2023-09-01 10:11:49;2023-09-01 10:14:22;00:02:33;entrance;yes;exit;315;FAIR-D4/315;2 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
316;FAIR-D4_316;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_10-29-02;FAIR-D4_2023-09-01_10-29-02;2023-09-01 10:29:02;2023-09-01 10:29:35;00:00:33;?;no;?;316;FAIR-D4/316;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
317;FAIR-D4_317;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_10-31-32;FAIR-D4_2023-09-01_10-31-32;2023-09-01 10:31:32;2023-09-01 10:33:10;00:01:38;entrance;no;entrance;317;FAIR-D4/317;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
318;FAIR-D4_318;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_10-35-13;FAIR-D4_2023-09-01_10-40-24;2023-09-01 10:35:13;2023-09-01 10:40:34;00:05:21;?;no;entrance;318;FAIR-D4/318;3 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
319;FAIR-D4_319;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_10-47-52;FAIR-D4_2023-09-01_10-47-52;2023-09-01 10:47:52;2023-09-01 10:48:06;00:00:14;entrance;no;entrance;319;FAIR-D4/319;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
320;FAIR-D4_320;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_11-24-33;FAIR-D4_2023-09-01_11-24-33;2023-09-01 11:24:33;2023-09-01 11:25:14;00:00:41;entrance;no;entrance;320;FAIR-D4/320;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
321;FAIR-D4_321;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_11-52-50;FAIR-D4_2023-09-01_11-52-50;2023-09-01 11:52:50;2023-09-01 11:53:24;00:00:34;entrance;no;entrance;321;FAIR-D4/321;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
322;FAIR-D4_322;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_11-56-59;FAIR-D4_2023-09-01_11-56-59;2023-09-01 11:56:59;2023-09-01 11:57:35;00:00:36;?;no;?;322;FAIR-D4/322;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
323;FAIR-D4_323;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_12-06-25;FAIR-D4_2023-09-01_12-06-25;2023-09-01 12:06:25;2023-09-01 12:07:54;00:01:29;?;no;exit;323;FAIR-D4/323;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
324;FAIR-D4_324;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_12-06-25;FAIR-D4_2023-09-01_12-06-25;2023-09-01 12:07:42;2023-09-01 12:10:22;00:02:40;?;yes;exit;324;FAIR-D4/324;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
325;FAIR-D4_325;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_12-12-25;FAIR-D4_2023-09-01_12-12-25;2023-09-01 12:12:25;2023-09-01 12:14:12;00:01:47;?;no;exit;325;FAIR-D4/325;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
326;FAIR-D4_326;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_12-12-25;FAIR-D4_2023-09-01_12-15-46;2023-09-01 12:13:27;2023-09-01 12:15:52;00:02:25;?;yes;exit;326;FAIR-D4/326;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
327;FAIR-D4_327;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_12-28-50;FAIR-D4_2023-09-01_12-28-50;2023-09-01 12:28:50;2023-09-01 12:28:56;00:00:06;?;yes;exit;327;FAIR-D4/327;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
328;FAIR-D4_328;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_12-50-19;FAIR-D4_2023-09-01_12-50-19;2023-09-01 12:50:19;2023-09-01 12:50:37;00:00:18;exit;yes;exit;328;FAIR-D4/328;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;Episyrphus;#N/C;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta
329;FAIR-D4_329;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_13-10-31;FAIR-D4_2023-09-01_13-10-31;2023-09-01 13:10:31;2023-09-01 13:10:49;00:00:18;?;no;?;329;FAIR-D4/329;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
330;FAIR-D4_330;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_13-21-31;FAIR-D4_2023-09-01_13-21-31;2023-09-01 13:21:31;2023-09-01 13:22:02;00:00:31;entrance;no;?;330;FAIR-D4/330;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
331;FAIR-D4_331;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_13-21-31;FAIR-D4_2023-09-01_13-21-31;2023-09-01 13:21:31;2023-09-01 13:24:12;00:02:41;entrance;yes;?;331;FAIR-D4/331;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
332;FAIR-D4_332;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_13-26-26;FAIR-D4_2023-09-01_13-29-40;2023-09-01 13:26:26;2023-09-01 13:30:17;00:03:51;?;no;entrance;332;FAIR-D4/332;3 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
333;FAIR-D4_333;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_13-35-45;FAIR-D4_2023-09-01_13-35-45;2023-09-01 13:35:45;2023-09-01 13:35:52;00:00:07;entrance;no;exit;333;FAIR-D4/333;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Tachinidae;Tachininae;Tachina;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
334;FAIR-D4_334;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_13-42-52;FAIR-D4_2023-09-01_13-48-34;2023-09-01 13:42:52;2023-09-01 13:48:46;00:05:54;exit;no;?;334;FAIR-D4/334;4 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
335;FAIR-D4_335;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_14-19-35;FAIR-D4_2023-09-01_14-23-44;2023-09-01 14:19:35;2023-09-01 14:24:24;00:04:49;entrance;yes;exit;335;FAIR-D4/335;2 videos;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
336;FAIR-D4_336;FAIR-D4;2023-09-01;FAIR-D4_2023-09-01_14-30-32;FAIR-D4_2023-09-01_14-30-32;2023-09-01 14:30:32;2023-09-01 14:31:51;00:01:19;entrance;no;entrance;336;FAIR-D4/336;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
